country,cause_of_death,lyl
South Africa,Chronic respiratory diseases,0.548305733
South Africa,Diabetes and kidney diseases,1.280127388
South Africa,Dietary risks,1.100686428
South Africa,Digestive diseases,0.42055463
South Africa,Drug use,0.185152866
South Africa,Enteric infections,0.559417442
South Africa,HIV/AIDS and sexually transmitted infections,5.850062221
South Africa,High LDL cholesterol,0.444678589
South Africa,High body-mass index,1.821723663
South Africa,High fasting plasma glucose,1.817086231
South Africa,High systolic blood pressure,2.126905437
South Africa,Household air pollution from solid fuels,0.154678589
South Africa,Intimate partner violence,0.612444877
South Africa,Kidney dysfunction,0.580831455
South Africa,Low bone mineral density,0.056301323
South Africa,Low physical activity,0.171585987
South Africa,Maternal and neonatal disorders,1.150498776
South Africa,Mental disorders,0
South Africa,Musculoskeletal disorders,0.029268986
South Africa,Neglected tropical diseases and malaria,0.020510044
South Africa,Neoplasms,1.842735424
South Africa,Neurological disorders,0.283714355
South Africa,Non-optimal temperature,0.340545811
South Africa,Nutritional deficiencies,0.104120529
South Africa,Occupational risks,0.226531113
South Africa,Other environmental risks,0.079811367
South Africa,Other infectious diseases,0.280871632
South Africa,Other non-communicable diseases,0.352919647
South Africa,Respiratory infections and tuberculosis,1.774918179
South Africa,Self-harm and interpersonal violence,0.983707989
South Africa,Skin and subcutaneous diseases,0.030839294
South Africa,Substance use disorders,0.022731014
South Africa,Tobacco,1.271602158
South Africa,Transport injuries,0.71246056
South Africa,Unintentional injuries,0.358731995
South Africa,Unsafe sex,5.282876037
South Africa,"Unsafe water, sanitation, and handwashing",0.615618324
South Sudan,Alcohol use,0.178565109
South Sudan,Ambient ozone pollution,0.015577396
South Sudan,PM2.5 relative to WHO guideline,1.1
South Sudan,Cardiovascular diseases,3.06269534
South Sudan,Child and maternal malnutrition,3.460132676
South Sudan,Childhood sexual abuse and bullying,0.002542998
South Sudan,Chronic respiratory diseases,0.415764127
South Sudan,Diabetes and kidney diseases,0.694439803
South Sudan,Dietary risks,0.930081082
South Sudan,Digestive diseases,0.868174445
South Sudan,Drug use,0.032154791
South Sudan,Enteric infections,1.849518428
South Sudan,HIV/AIDS and sexually transmitted infections,1.555390668
South Sudan,High LDL cholesterol,0.318707617
South Sudan,High body-mass index,0.86973219
South Sudan,High fasting plasma glucose,0.932049139
South Sudan,High systolic blood pressure,1.851909096
South Sudan,Household air pollution from solid fuels,2.02917199
South Sudan,Intimate partner violence,0.148894351
South Sudan,Kidney dysfunction,0.425233415
South Sudan,Low bone mineral density,0.0575086
South Sudan,Low physical activity,0.027931204
South Sudan,Maternal and neonatal disorders,1.829294841
South Sudan,Mental disorders,0
South Sudan,Musculoskeletal disorders,0.010474201
South Sudan,Neglected tropical diseases and malaria,1.356835381
South Sudan,Neoplasms,1.376341525
South Sudan,Neurological disorders,0.250002458
South Sudan,Non-optimal temperature,0.321783784
South Sudan,Nutritional deficiencies,0.490985259
South Sudan,Occupational risks,0.195970515
South Sudan,Other environmental risks,0.126257985
South Sudan,Other infectious diseases,0.876697789
South Sudan,Other non-communicable diseases,0.560877149
South Sudan,Respiratory infections and tuberculosis,3.321955767
South Sudan,Self-harm and interpersonal violence,0.509265352
South Sudan,Skin and subcutaneous diseases,0.02582801
South Sudan,Substance use disorders,0.019189189
South Sudan,Tobacco,0.731171983
South Sudan,Transport injuries,0.286702701
South Sudan,Unintentional injuries,0.514685502
South Sudan,Unsafe sex,1.434587231
South Sudan,"Unsafe water, sanitation, and handwashing",2.182810811
Spain,Alcohol use,0.660211061
Spain,Ambient ozone pollution,0.072532751
Spain,PM2.5 relative to WHO guideline,0.2
Spain,Cardiovascular diseases,4.801747214
Spain,Child and maternal malnutrition,0.095147986
Spain,Childhood sexual abuse and bullying,0.001029597
Spain,Chronic respiratory diseases,1.014611838
Spain,Diabetes and kidney diseases,0.658359535
Spain,Dietary risks,1.263799127
Spain,Digestive diseases,0.677136341
Spain,Drug use,0.080846676
Spain,Enteric infections,0.031733624
Spain,HIV/AIDS and sexually transmitted infections,0.035503154
Spain,High LDL cholesterol,0.775881611
Spain,High body-mass index,1.243932558
Spain,High fasting plasma glucose,1.57762591
Spain,High systolic blood pressure,2.207493936
Spain,Household air pollution from solid fuels,0.005
Spain,Intimate partner violence,0.003881611
Spain,Kidney dysfunction,0.629714702
Spain,Low bone mineral density,0.073822416
Spain,Low physical activity,0.250727317
Spain,Maternal and neonatal disorders,0.108692382
Spain,Mental disorders,4.85E-04
Spain,Musculoskeletal disorders,0.03795245
Spain,Neglected tropical diseases and malaria,1.00E-03
Spain,Neoplasms,4.573862683
Spain,Neurological disorders,1.071818536
Spain,Non-optimal temperature,0.521467249
Spain,Nutritional deficiencies,0.011911208
Spain,Occupational risks,0.285570596
Spain,Other environmental risks,0.159917516
Spain,Other infectious diseases,0.029029597
Spain,Other non-communicable diseases,0.354460942
Spain,Respiratory infections and tuberculosis,0.386893256
Spain,Self-harm and interpersonal violence,0.207267345
Spain,Skin and subcutaneous diseases,0.042041242
Spain,Substance use disorders,0.058461912
Spain,Tobacco,2.396010182
Spain,Transport injuries,0.185811741
Spain,Unintentional injuries,0.290858321
Spain,Unsafe sex,0.070715672
Spain,"Unsafe water, sanitation, and handwashing",0.005970403
Sri Lanka,Alcohol use,0.653904117
Sri Lanka,Ambient ozone pollution,0.020064579
Sri Lanka,PM2.5 relative to WHO guideline,1.4
Sri Lanka,Cardiovascular diseases,4.915504888
Sri Lanka,Child and maternal malnutrition,0.277172211
Sri Lanka,Childhood sexual abuse and bullying,0.005107632
Sri Lanka,Chronic respiratory diseases,1.121526418
Sri Lanka,Diabetes and kidney diseases,1.580953031
Sri Lanka,Dietary risks,1.732974561
Sri Lanka,Digestive diseases,0.456600785
Sri Lanka,Drug use,0.02376908
Sri Lanka,Enteric infections,0.145037182
Sri Lanka,HIV/AIDS and sexually transmitted infections,0.009
Sri Lanka,High LDL cholesterol,1.079193738
Sri Lanka,High body-mass index,1.311230916
Sri Lanka,High fasting plasma glucose,2.869465748
Sri Lanka,High systolic blood pressure,2.66519178
Sri Lanka,Household air pollution from solid fuels,0.540665361
Sri Lanka,Intimate partner violence,0.007338552
Sri Lanka,Kidney dysfunction,0.88916634
Sri Lanka,Low bone mineral density,0.102252446
Sri Lanka,Low physical activity,0.133892368
Sri Lanka,Maternal and neonatal disorders,0.291935421
Sri Lanka,Mental disorders,0
Sri Lanka,Musculoskeletal disorders,0.006935421
Sri Lanka,Neglected tropical diseases and malaria,0.04853229
Sri Lanka,Neoplasms,1.590352249
Sri Lanka,Neurological disorders,0.460641876
Sri Lanka,Non-optimal temperature,0.153258317
Sri Lanka,Nutritional deficiencies,0.013424657
Sri Lanka,Occupational risks,0.168814092
Sri Lanka,Other environmental risks,0.052279844
Sri Lanka,Other infectious diseases,0.120790607
Sri Lanka,Other non-communicable diseases,0.341409002
Sri Lanka,Respiratory infections and tuberculosis,0.483839531
Sri Lanka,Self-harm and interpersonal violence,0.65159296
Sri Lanka,Skin and subcutaneous diseases,0.00846771
Sri Lanka,Substance use disorders,0.051307241
Sri Lanka,Tobacco,1.122195703
Sri Lanka,Transport injuries,0.36681605
Sri Lanka,Unintentional injuries,0.530164386
Sri Lanka,Unsafe sex,0.049031311
Sri Lanka,"Unsafe water, sanitation, and handwashing",0.092634051
Sudan,Alcohol use,0.037811367
Sudan,Ambient ozone pollution,0.028120529
Sudan,PM2.5 relative to WHO guideline,0.6
Sudan,Cardiovascular diseases,11.69286428
Sudan,Child and maternal malnutrition,1.668997551
Sudan,Childhood sexual abuse and bullying,5.10E-04
Sudan,Chronic respiratory diseases,0.566976482
Sudan,Diabetes and kidney diseases,0.630513473
Sudan,Dietary risks,2.843205292
Sudan,Digestive diseases,0.496630573
Sudan,Drug use,0.160647232
Sudan,Enteric infections,0.446378246
Sudan,HIV/AIDS and sexually transmitted infections,0.44010387
Sudan,High LDL cholesterol,1.778502205
Sudan,High body-mass index,2.215186672
Sudan,High fasting plasma glucose,2.531444389
Sudan,High systolic blood pressure,5.848049972
Sudan,Household air pollution from solid fuels,0.917151886
Sudan,Intimate partner violence,0.043116119
Sudan,Kidney dysfunction,1.19121999
Sudan,Low bone mineral density,0.073731014
Sudan,Low physical activity,0.756850563
Sudan,Maternal and neonatal disorders,1.448598236
Sudan,Mental disorders,0
Sudan,Musculoskeletal disorders,0.012879471
Sudan,Neglected tropical diseases and malaria,0.205152866
Sudan,Neoplasms,1.398124939
Sudan,Neurological disorders,0.338276825
Sudan,Non-optimal temperature,0.526899559
Sudan,Nutritional deficiencies,0.051570309
Sudan,Occupational risks,0.183442921
Sudan,Other environmental risks,0.633137188
Sudan,Other infectious diseases,0.266321411
Sudan,Other non-communicable diseases,0.773763351
Sudan,Respiratory infections and tuberculosis,0.572092602
Sudan,Self-harm and interpersonal violence,0.200486527
Sudan,Skin and subcutaneous diseases,0.008510044
Sudan,Substance use disorders,0.034731014
Sudan,Tobacco,1.638011273
Sudan,Transport injuries,0.542688389
Sudan,Unintentional injuries,0.521286625
Sudan,Unsafe sex,0.274396374
Sudan,"Unsafe water, sanitation, and handwashing",0.481257717
Suriname,Alcohol use,0.63168594
Suriname,Ambient ozone pollution,0.001
Suriname,PM2.5 relative to WHO guideline,0.1
Suriname,Cardiovascular diseases,4.117430179
Suriname,Child and maternal malnutrition,1.116197453
Suriname,Childhood sexual abuse and bullying,0.003040176
Suriname,Chronic respiratory diseases,0.274959824
Suriname,Diabetes and kidney diseases,1.388966682
Suriname,Dietary risks,1.367233219
Suriname,Digestive diseases,0.673325821
Suriname,Drug use,0.047012249
Suriname,Enteric infections,0.14955806
Suriname,HIV/AIDS and sexually transmitted infections,0.459273396
Suriname,High LDL cholesterol,0.831124939
Suriname,High body-mass index,1.821508083
Suriname,High fasting plasma glucose,2.196090641
Suriname,High systolic blood pressure,2.145308182
Suriname,Household air pollution from solid fuels,0.127128368
Suriname,Intimate partner violence,0.044096031
Suriname,Kidney dysfunction,1.030935326
Suriname,Low bone mineral density,0.050590397
Suriname,Low physical activity,0.238164135
Suriname,Maternal and neonatal disorders,1.105964233
Suriname,Mental disorders,0
Suriname,Musculoskeletal disorders,0.044786869
Suriname,Neglected tropical diseases and malaria,0.046899559
Suriname,Neoplasms,1.972158745
Suriname,Neurological disorders,0.363312592
Suriname,Non-optimal temperature,0.048570309
Suriname,Nutritional deficiencies,0.049939735
Suriname,Occupational risks,0.085622734
Suriname,Other environmental risks,0.147261147
Suriname,Other infectious diseases,0.130911808
Suriname,Other non-communicable diseases,0.55121656
Suriname,Respiratory infections and tuberculosis,0.483080353
Suriname,Self-harm and interpersonal violence,0.768561001
Suriname,Skin and subcutaneous diseases,0.12333709
Suriname,Substance use disorders,0.061883881
Suriname,Tobacco,1.332979424
Suriname,Transport injuries,0.436198433
Suriname,Unintentional injuries,0.503081333
Suriname,Unsafe sex,0.479557079
Suriname,"Unsafe water, sanitation, and handwashing",0.167618324
Swaziland,Alcohol use,0.858039934
Swaziland,Ambient ozone pollution,0.011014293
Swaziland,PM2.5 relative to WHO guideline,1.1
Swaziland,Cardiovascular diseases,2.644801857
Swaziland,Child and maternal malnutrition,1.548064565
Swaziland,Childhood sexual abuse and bullying,5.07E-04
Swaziland,Chronic respiratory diseases,0.413314441
Swaziland,Diabetes and kidney diseases,1.392434694
Swaziland,Dietary risks,0.968356331
Swaziland,Digestive diseases,0.494857567
Swaziland,Drug use,0.177878759
Swaziland,Enteric infections,0.816642681
Swaziland,HIV/AIDS and sexually transmitted infections,6.152993574
Swaziland,High LDL cholesterol,0.294978314
Swaziland,High body-mass index,2.000268597
Swaziland,High fasting plasma glucose,1.842797429
Swaziland,High systolic blood pressure,1.768704279
Swaziland,Household air pollution from solid fuels,0.72655643
Swaziland,Intimate partner violence,0.575653019
Swaziland,Kidney dysfunction,0.527878759
Swaziland,Low bone mineral density,0.046157221
Swaziland,Low physical activity,0.116799901
Swaziland,Maternal and neonatal disorders,0.925364219
Swaziland,Mental disorders,0
Swaziland,Musculoskeletal disorders,0.01842139
Swaziland,Neglected tropical diseases and malaria,0.034550025
Swaziland,Neoplasms,1.475006405
Swaziland,Neurological disorders,0.156992606
Swaziland,Non-optimal temperature,0.199171019
Swaziland,Nutritional deficiencies,0.164157221
Swaziland,Occupational risks,0.117814688
Swaziland,Other environmental risks,0.077142928
Swaziland,Other infectious diseases,0.261607196
Swaziland,Other non-communicable diseases,0.310128635
Swaziland,Respiratory infections and tuberculosis,2.181717605
Swaziland,Self-harm and interpersonal violence,0.68358897
Swaziland,Skin and subcutaneous diseases,0.024378511
Swaziland,Substance use disorders,0.019650074
Swaziland,Tobacco,0.581372601
Swaziland,Transport injuries,0.622123713
Swaziland,Unintentional injuries,0.459501236
Swaziland,Unsafe sex,5.56160668
Swaziland,"Unsafe water, sanitation, and handwashing",0.946785608
Sweden,Alcohol use,0.633671523
Sweden,Ambient ozone pollution,0.011457726
Sweden,PM2.5 relative to WHO guideline,0.1
Sweden,Cardiovascular diseases,6.058591844
Sweden,Child and maternal malnutrition,0.079084548
Sweden,Childhood sexual abuse and bullying,0.005542274
Sweden,Chronic respiratory diseases,0.496013606
Sweden,Diabetes and kidney diseases,0.456591836
Sweden,Dietary risks,1.765670552
Sweden,Digestive diseases,0.400450923
Sweden,Drug use,0.190811466
Sweden,Enteric infections,0.076549077
Sweden,HIV/AIDS and sexually transmitted infections,0.006028183
Sweden,High LDL cholesterol,1.128099125
Sweden,High body-mass index,1.075146746
Sweden,High fasting plasma glucose,1.415240038
Sweden,High systolic blood pressure,2.544146746
Sweden,Household air pollution from solid fuels,0
Sweden,Intimate partner violence,0.005344995
Sweden,Kidney dysfunction,0.535930029
Sweden,Low bone mineral density,0.127718173
Sweden,Low physical activity,0.207794947
Sweden,Maternal and neonatal disorders,0.088169096
